Ref_ID,Cell_area,Layer_1,Layer_1_material,Substrate_thickness,Layer_2,Layer_2_material,ETL_thickness,Layer_3,Layer_3_material,Perovskite_thickness,Layer_4,Layer_4_material,HTL_thickness,Layer_5,Layer_5_material,Backcontact_thickness
22506,0.12,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
22633,0.105,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
22634,0.105,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
22636,0.105,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
22667,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
22680,0.0625,Substrate,FTO,50.0,ETL,TiO2-c,100.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,50.0
22681,0.0625,Substrate,FTO,50.0,ETL,TiO2-c,100.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,50.0
22774,0.0625,Substrate,FTO,50.0,ETL,TiO2-c,30.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
22775,0.0625,Substrate,FTO,50.0,ETL,TiO2-c,30.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
23024,0.096,Substrate,FTO,50.0,ETL,TiO2-c,30.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,50.0
23025,0.096,Substrate,FTO,50.0,ETL,TiO2-c,30.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,50.0
23026,0.096,Substrate,FTO,50.0,ETL,TiO2-c,30.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,50.0
23027,0.096,Substrate,FTO,50.0,ETL,TiO2-c,30.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,50.0
23058,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
23103,0.066,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
23104,0.066,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
23105,0.066,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
23110,0.066,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
23301,0.285,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
23302,0.285,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
23303,0.285,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
23304,0.285,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
23305,0.285,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
23306,0.285,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
23307,0.285,Substrate,FTO,50.0,ETL,TiO2-c,65.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
23341,0.24,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,100.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,55.0
23342,0.24,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,100.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,55.0
23343,0.24,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,100.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,55.0
23344,0.24,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,100.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,55.0
23345,0.24,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,150.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,55.0
23347,0.24,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,150.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,55.0
23348,0.24,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,150.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,55.0
23349,0.24,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,150.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,55.0
23350,0.24,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,50.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,55.0
23351,0.24,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,50.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,55.0
23354,0.24,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,50.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,55.0
23355,0.24,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,100.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,55.0
23356,0.24,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,100.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,55.0
23357,0.24,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,100.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,55.0
23359,0.24,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,100.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,55.0
23525,0.06,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,350.0,HTL,Spiro-MeOTAD,250.0,Backcontact,Au,80.0
23526,0.06,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,350.0,HTL,Spiro-MeOTAD,250.0,Backcontact,Au,80.0
23645,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
23646,0.09,Substrate,FTO,50.0,ETL,TiO2-c,60.0,Perovskite,MAPbI3,250.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
23648,0.09,Substrate,FTO,50.0,ETL,TiO2-c,60.0,Perovskite,MAPbI3,250.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
23679,0.09,Substrate,FTO,50.0,ETL,TiO2-c,60.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,250.0,Backcontact,Au,100.0
23680,0.09,Substrate,FTO,50.0,ETL,TiO2-c,250.0,Perovskite,MAPbI3,350.0,HTL,Spiro-MeOTAD,250.0,Backcontact,Au,100.0
23682,0.09,Substrate,FTO,50.0,ETL,TiO2-c,630.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,250.0,Backcontact,Au,100.0
23685,1.0,Substrate,FTO,50.0,ETL,TiO2-c,400.0,Perovskite,MAPbI3,360.0,HTL,Spiro-MeOTAD,100.0,Backcontact,Au,60.0
23712,0.122,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,250.0,HTL,Spiro-MeOTAD,250.0,Backcontact,Au,80.0
23844,0.13,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
23845,0.13,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
24010,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,100.0,Backcontact,Au,80.0
24011,0.09,Substrate,FTO,50.0,ETL,TiO2-c,150.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,100.0
24012,0.09,Substrate,FTO,50.0,ETL,TiO2-c,150.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,100.0
24013,0.09,Substrate,FTO,50.0,ETL,TiO2-c,150.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,100.0
24014,0.09,Substrate,FTO,50.0,ETL,TiO2-c,150.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,100.0
24126,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
24128,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
24129,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
24209,0.1,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,450.0,HTL,Spiro-MeOTAD,250.0,Backcontact,Au,70.0
24285,0.06,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
24286,0.06,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
24368,0.16,Substrate,FTO,50.0,ETL,TiO2-c,65.0,Perovskite,MAPbI3,150.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,80.0
24369,0.0813,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,250.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,40.0
24370,0.0813,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,250.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,40.0
24371,0.0813,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,250.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,40.0
24372,0.0813,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,250.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,40.0
24388,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
24389,0.09,Substrate,FTO,50.0,ETL,TiO2-c,75.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
24390,0.09,Substrate,FTO,50.0,ETL,TiO2-c,75.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
24465,0.16,Substrate,FTO,50.0,ETL,TiO2-c,30.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,65.0
24582,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
24588,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
24704,0.0725,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
24705,0.0725,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
24708,0.0725,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
24710,0.0725,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
24711,0.0725,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
24712,0.0725,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
24713,0.0725,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
24714,0.0725,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
24715,0.0725,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
24969,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
24988,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,230.0,Backcontact,Au,50.0
24989,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,230.0,Backcontact,Au,50.0
25161,0.0831,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
25162,0.0831,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
25230,0.0625,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
25232,0.0625,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
25234,0.0625,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
25291,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
25293,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
25300,0.0314,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
25301,0.0314,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
25340,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,130.0,Backcontact,Au,80.0
25341,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,170.0,Backcontact,Au,80.0
25342,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,230.0,Backcontact,Au,80.0
25343,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,310.0,Backcontact,Au,80.0
25346,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,230.0,Backcontact,Au,80.0
25347,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,310.0,Backcontact,Au,80.0
25673,0.15,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
25674,0.15,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
25675,0.15,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
25843,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,190.0,Backcontact,Au,100.0
25844,0.49,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,190.0,Backcontact,Au,100.0
25845,1.0,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,190.0,Backcontact,Au,100.0
26196,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
26197,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
26269,0.1,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,335.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
26523,0.125,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,200.0
26524,0.125,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,200.0
26633,0.1,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,70.0
26690,0.083,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,40.0
26950,0.0555,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
26952,0.0555,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
26953,0.0555,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
26954,0.0555,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
26955,0.0555,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
26956,0.0555,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
26957,0.0555,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
27119,0.1,Substrate,FTO,50.0,ETL,TiO2-c,90.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,100.0,Backcontact,Au,80.0
27120,0.1,Substrate,FTO,50.0,ETL,TiO2-c,90.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,100.0,Backcontact,Au,80.0
27124,0.1,Substrate,FTO,50.0,ETL,TiO2-c,90.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,100.0,Backcontact,Au,80.0
27125,0.1,Substrate,FTO,50.0,ETL,TiO2-c,90.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,100.0,Backcontact,Au,80.0
27126,0.1,Substrate,FTO,50.0,ETL,TiO2-c,90.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,100.0,Backcontact,Au,80.0
27416,0.16,Substrate,FTO,50.0,ETL,TiO2-c,35.0,Perovskite,MAPbI3,140.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
27419,0.16,Substrate,FTO,50.0,ETL,TiO2-c,35.0,Perovskite,MAPbI3,140.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
27595,0.03,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,350.0,HTL,Spiro-MeOTAD,300.0,Backcontact,Au,80.0
27596,0.03,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,350.0,HTL,Spiro-MeOTAD,300.0,Backcontact,Au,80.0
27603,0.102,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
27744,0.09,Substrate,FTO,50.0,ETL,TiO2-c,70.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
27745,0.09,Substrate,FTO,50.0,ETL,TiO2-c,70.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
27747,0.09,Substrate,FTO,50.0,ETL,TiO2-c,70.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
27748,0.09,Substrate,FTO,50.0,ETL,TiO2-c,70.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
27749,0.09,Substrate,FTO,50.0,ETL,TiO2-c,70.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
27851,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
27852,0.1,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,80.0
27854,0.1,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,80.0
27855,0.1,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,80.0
27856,0.1,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,80.0
27857,0.1,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,80.0
27859,0.1,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,80.0
27972,0.314,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,75.0
27973,0.314,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,75.0
27974,0.314,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,75.0
27975,0.314,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,75.0
27976,0.314,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,75.0
28012,0.0314,Substrate,FTO,50.0,ETL,TiO2-c,80.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
28016,0.0314,Substrate,FTO,50.0,ETL,TiO2-c,80.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
28169,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,240.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
28252,0.07,Substrate,FTO,50.0,ETL,TiO2-c,20.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,100.0
28253,0.07,Substrate,FTO,50.0,ETL,TiO2-c,20.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,100.0
28256,0.07,Substrate,FTO,50.0,ETL,TiO2-c,20.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,100.0
28258,0.07,Substrate,FTO,50.0,ETL,TiO2-c,20.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,100.0
28259,0.07,Substrate,FTO,50.0,ETL,TiO2-c,20.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,100.0
28260,0.07,Substrate,FTO,50.0,ETL,TiO2-c,20.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,100.0
28261,0.07,Substrate,FTO,50.0,ETL,TiO2-c,20.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,100.0
28263,0.07,Substrate,FTO,50.0,ETL,TiO2-c,20.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,100.0
28264,0.07,Substrate,FTO,50.0,ETL,TiO2-c,20.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,100.0
28266,0.07,Substrate,FTO,50.0,ETL,TiO2-c,20.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,100.0
28267,0.6924,Substrate,FTO,50.0,ETL,TiO2-c,20.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,100.0
